,Component RT,Compound Name,Formula,Match Factor,Previous Best Compound Name,Previous Best Formula,Previous Best Match Factor,Previous Worst Compound Name,Previous Worst Formula,Previous Worst Match Factor
220,17.2524,"Benzene, 1-tert-butyl-4-cyclopropylmethyl-",C14H20,51.3252925007946,3-Formyl-6-isopropylchromone,C13H12O3,63.3284384339044,"Benzene, 1-tert-butyl-4-cyclopropylmethyl-",C14H20,51.3252925007946
221,17.2344,"1,3-Benzenediol, O,O'-di(2-methylbenzoyl)-",C22H18O4,68.4020773007786,"Benzamide, 4,N-dimethyl-N-(2-butyl)-",C13H19NO,70.5353108622925,"Benzamide, 3-methyl-N-(2-pentyl)-N-methyl-",C14H21NO,59.3687456760782
222,17.1482,No Match,,,"D-Alanine, N-(4-ethylbenzoyl)-, nonyl ester",C21H33NO3,56.1251203620243,2-Benzimidazolylurea,C8H8N4O,50.8794003225947
223,17.1405,"Benzene, 1,4-dimethyl-2,5-bis(1-methylethyl)-",C14H22,54.548098081509,Sym-tetramethyl(diisopropyl)disiloxane,C10H26OSi2,57.3404048350932,"1,2-Dihydro-3-methoxy-2-oxoquinoxaline",C9H8N2O2,51.9857587299567
224,17.1275,No Match,,,"1H-1-Silaindene, 2,3-dihydro-1-methyl-1-propyl-",C12H18Si,59.3640566674017,2-Acetyl-3-methylbenzo[b]thiophene,C11H10OS,55.1795791597389
225,17.0855,"Naphthalene, 1,2,3,4-tetrahydro-1,6,8-trimethyl-",C13H18,77.631665930206,"Naphthalene, 1,2,3,4-tetrahydro-1,6,8-trimethyl-",C13H18,77.631665930206,"2-Ethyl-1,2,3,4-tetrahydroisoquinolin-5-amine",C11H16N2,54.4514009184017
226,17.0732,"Benzene, 1,4-bis(1-methylethyl)-",C12H18,66.3690527927963,"Benzene, 1,4-bis(1-methylethyl)-",C12H18,66.3690527927963,"Benzene, 1,2,4-trimethyl-5-(1-methylethyl)-",C12H18,61.1007750102134
227,17.0643,"Benzene, hexamethyl-",C12H18,68.1462055228635,"1(3H)-Isobenzofuranone, 3,3-dimethyl-",C10H10O2,71.8606042346573,"Benzene, hexamethyl-",C12H18,64.8016849510599
228,17.0548,"Hexane, 2,2-dimethyl-",C8H18,57.1581918962009,"Hexane, 2,2-dimethyl-",C8H18,57.1581918962009,"Undecane, 2,2-dimethyl-",C13H28,53.9327021746743
229,17.0053,"4-Ethylbenzoic acid, cyclobutyl ester",C13H16O2,54.147311062991,"4-Ethylbenzoic acid, cyclobutyl ester",C13H16O2,54.147311062991,"Disiloxane, ethylpentamethyl-",C7H20OSi2,53.2654939402164
230,16.999,No Match,,,"Disiloxane, ethylpentamethyl-",C7H20OSi2,58.8010951966719,"Silane, 1,8-octanediylbis[trimethyl-",C14H34Si2,50.2175268388347
231,16.9861,"Succinic acid, di(3-phenylprop-2-en-1-yl) ester",C22H22O4,66.8084324983974,"Succinic acid, di(3-phenylprop-2-en-1-yl) ester",C22H22O4,66.8084324983974,"Benzaldehyde, 4-(1-phenyl-2-propenyloxy)-",C16H14O2,50.4311114500301
232,16.9678,"4-Methylbenzoic acid, 3-pentyl ester",C13H18O2,72.2051649050785,"3-Pyridinecarbonitrile, 1,4-dihydro-1-methyl-",C7H8N2,72.5606402316012,"Pyrazine, isopropenyl-",C7H8N2,60.9024967029286
233,16.9565,"Undecane, 3-ethyl-",C13H28,91.2234674746715,"Undecane, 3-ethyl-",C13H28,91.2234674746715,"Tetradecane, 2,6,10-trimethyl-",C17H36,59.4269382800659
234,16.9394,"2H-1-Benzopyran-2-one, 7-methoxy-",C10H8O3,56.6164677290737,"2H-1-Benzopyran-2-one, 7-methoxy-",C10H8O3,56.6164677290737,"3-Benzofurancarboxaldehyde, 2-methoxy-",C10H8O3,51.0530399975716
235,16.9138,"Benzene, (1-methylheptyl)-",C14H22,66.451227288299,"Benzene, (1-methylheptyl)-",C14H22,66.451227288299,"Benzene, 1-methyl-4-(3-methyl-3-butenyl)-",C12H16,52.7400786251818
236,16.8888,"Decane, 3,3,5-trimethyl-",C13H28,80.3825184485369,"Decane, 3,3,5-trimethyl-",C13H28,80.3825184485369,"3,6-Heptanedione",C7H12O2,58.9998388826082
237,16.8803,No Match,,,"2-Trifluoromethylbenzoic acid, 2-tetrahydrofurylmethyl ester",C13H13F3O3,61.0103236291971,"3-Trifluoromethylbenzoic acid, 2-tetrahydrofurylmethyl ester",C13H13F3O3,52.5274836040722
238,16.8743,No Match,,,"2-Trifluoromethylbenzoic acid, 2,3-dichlorophenyl ester",C14H7Cl2F3O2,68.9101761249443,"2-Trifluoromethylbenzoic acid, 2-formyl-4,6-dichlorophenyl ester",C15H7Cl2F3O3,68.1227131740929
239,16.8675,"Benzene, hexamethyl-",C12H18,76.289174016973,"Benzene, hexamethyl-",C12H18,76.289174016973,"Ethanone, 1,1'-(1,4-phenylene)bis-",C10H10O2,59.9977050739837
240,16.8491,"Benzene, 1-pentyl-4-vinyl-",C13H18,74.518325104919,"Benzene, 1-pentyl-4-vinyl-",C13H18,74.518325104919,"Bicyclo[4.2.1]nona-2,4,7-triene, 7-butyl-",C13H18,50.2499449176631
241,16.8313,"Undecane, 4,4-dimethyl-",C13H28,54.7175410942864,"2-Ethylbutyric acid, tetrahydrofurfuryl ester",C11H20O3,74.7380935011184,2-Pyrrolidinone,C4H7NO,50.5951177012322
242,16.7891,"Naphthalene, 1,2,3,4-tetrahydro-1,6,8-trimethyl-",C13H18,71.7013070843734,"Toluene, 4-(1,1-dimethyl-2-propynyloxy)-",C12H14O,73.4506377990011,"Acrylophenone, 2,2',5'-trimethyl-",C12H14O,62.8647430269324
243,16.708,"Phenol, 2-(2-pentyn-4-yl)-4-methyl-",C12H14O,60.4653581721104,5-Methoxyquinolin-8-amine,C10H10N2O,70.7351454899042,"Silane, trimethyl(phenylethynyl)-",C11H14Si,56.6054245962578
244,16.668,"Benzene, 1-(1-methylethenyl)-4-(1-methylethyl)-",C12H16,73.6264441789579,"Indene, 1,1-dimethyl-1-sila-",C10H12Si,78.7593410392662,"Benzonitrile, 4-(dimethylamino)-",C9H10N2,57.9746351303036
245,16.6363,"Benzene, ethylpentamethyl-",C13H20,73.2791844641937,"Benzene, ethylpentamethyl-",C13H20,73.2791844641937,"1,2-Benzenediol, O-acetoxyacetyl-O'-(4-butylbenzoyl)-",C21H22O6,58.5316255654151
246,16.5956,"Phenol, 2-(2-pentyn-4-yl)-4-methyl-",C12H14O,60.6506369146222,"Phenol, 2-(2-pentyn-4-yl)-4-methyl-",C12H14O,60.6506369146222,"1H-Benzimidazole, 2-(1,1-dimethylethyl)-",C11H14N2,60.3074585004132
247,16.5667,"Tridecane, 3-methyl-",C14H30,68.4081690157654,"Tridecane, 3-methyl-",C14H30,68.4081690157654,"Undecane, 6,6-dimethyl-",C13H28,51.7679840410389
248,16.5493,"Benzene, 1,3,5-trimethyl-2-propyl-",C12H18,69.697078320818,N-(Mesitylmethyl)-2-heptanamine,C17H29N,73.4848867334027,"Succinic acid, di(3-phenylprop-2-en-1-yl) ester",C22H22O4,53.3696730773316
249,16.527,No Match,,,"Benzenamine, 4-butyl-",C10H15N,54.9930918408573,"Benzenamine, 4-butyl-",C10H15N,50.0922968885353
250,16.5197,No Match,,,"1-(2-Ethyl-[1,3]dithian-2-yl)-3-methyl-butan-1-ol",C11H22OS2,56.0273854963548,"4-Formyl-3,5-dimethyl-1H-pyrrole-2-carbonitrile",C8H8N2O,52.5867072792634
251,16.4983,"Naphthalene, 2-methyl-",C11H10,78.8617161036391,"Naphthalene, 2-methyl-",C11H10,78.8617161036391,"Naphthalene, 1-methyl-",C11H10,59.0327326836848
252,16.4742,"Decane, 3-ethyl-3-methyl-",C13H28,66.3618993172543,"Decane, 3-ethyl-3-methyl-",C13H28,66.3618993172543,"Decane, 3-ethyl-3-methyl-",C13H28,59.0035943851806
253,16.4407,"1H-Indene, 2,3-dihydro-1,5,7-trimethyl-",C12H16,72.4713228931201,"1H-Indene, 2,3-dihydro-1,5,7-trimethyl-",C12H16,72.4713228931201,"1H-Indene, 2,3-dihydro-1,1,5-trimethyl-",C12H16,64.4406099899036
254,16.4084,"Undecane, 3-ethyl-",C13H28,58.4330231916348,"2-Ethylbutyric acid, 2,6-dimethoxyphenyl ester",C14H20O4,68.1085336699988,"2-Hydroxy-1,2-di(2-thienyl)ethanone",C10H8O2S2,50.4291559432883
255,16.3922,"Naphthalene, 1,2,3,4-tetrahydro-1,6-dimethyl-4-(1-methylethyl)-, (1S-cis)-",C15H22,59.2477118310013,"Dibenzo[a,i]biphenylene, 5,6,6a,6b,7,8,12b,12c-octahydro-2,11-dimethoxy-",C22H24O2,66.9217552568541,2-Acetyl-5-chlorothiophene,C6H5ClOS,51.1952301334888
256,16.3309,"Pentane, 2,2-dimethyl-",C7H16,53.7989004859789,"2(3H)-Furanone, 5-acetyldihydro-",C6H8O3,54.1526377479805,"4,6-Dimethyloctane-3,5-dione",C10H18O2,51.4554912162084
257,16.3231,"Phenol, 2-(3-hydroxy-3-methyl-1-butenyl)-, (Z)-",C11H14O2,63.1141004116952,"Silane, trimethyl(phenylethynyl)-",C11H14Si,66.4510948927929,"2-Acetylamino-3-phenyl-propionic acid, 2,3,4,5,6-pentamethyl-benzyloxycarbonyl-methyl ester",C25H31NO5,57.1764342080163
258,16.3126,"Toluene, 4-(1,1-dimethyl-2-propynyloxy)-",C12H14O,75.0221052376154,"Toluene, 4-(1,1-dimethyl-2-propynyloxy)-",C12H14O,75.0221052376154,"Phenol, 2-(2-pentyn-4-yl)-4-methyl-",C12H14O,69.7394285435702
259,16.2601,"Octane, 3,6-dimethyl-",C10H22,74.0108403933312,"Octane, 3,6-dimethyl-",C10H22,74.0108403933312,"Decane, 4-methyl-",C11H24,71.2535700114287
260,16.2489,"Naphthalene, 2-methyl-",C11H10,88.1202341038578,"Naphthalene, 2-methyl-",C11H10,88.1202341038578,"Naphthalene, 1-methyl-",C11H10,81.0212554823109
261,16.1845,"1H-Indene, 2,3-dihydro-1,1,3-trimethyl-",C12H16,73.2248458158308,"1H-Indene, 2,3-dihydro-1,1,3-trimethyl-",C12H16,73.2248458158308,"Benzamide, 4-ethyl-N-3-methylbutyl-",C14H21NO,58.6713094679318
262,16.1487,No Match,,,1-(p-Tolyl)-2-imidazolidinone,C10H12N2O,57.930277062002,"2,4-imidazolidinedione, 3-phenyl-",C9H8N2O2,51.852163011667
263,16.1267,No Match,,,"(2E,4E,8E)-9-(Benzo[d][1,3]dioxol-5-yl)-1-(piperidin-1-yl)nona-2,4,8-trien-1-one",C21H25NO3,52.8836218933441,"(2E,4E,8E)-9-(Benzo[d][1,3]dioxol-5-yl)-1-(pyrrolidin-1-yl)nona-2,4,8-trien-1-one",C20H23NO3,50.1593559169908
264,16.1018,Tridecane,C13H28,90.4548270508805,Tridecane,C13H28,90.4548270508805,"Undecane, 4-methyl-",C12H26,77.2231418742914
265,16.0932,"1H-Indene, 2,3-dihydro-1,4,7-trimethyl-",C12H16,60.9679128764424,"Phenol, 3,6-difluoro-2-methoxy-",C7H6F2O2,64.2877956230329,"1H-Indene, 2,3-dihydro-1,5,7-trimethyl-",C12H16,60.5990265632231
266,16.088,"1H-Indene, 2,3-dihydro-4,5,7-trimethyl-",C12H16,61.6137415595295,"Phenol, 3,6-difluoro-2-methoxy-",C7H6F2O2,66.7284194642825,"1H-Indene, 2,3-dihydro-1,5,7-trimethyl-",C12H16,61.3118862498726
267,16.0812,"1H-Indene, 2,3-dihydro-4,5,7-trimethyl-",C12H16,71.2842109378888,"1H-Indene, 2,3-dihydro-4,5,7-trimethyl-",C12H16,71.2842109378888,"1H-Indene, 2,3-dihydro-1,1,6-trimethyl-",C12H16,61.6258077802343
268,16.0478,"1-Butylbicyclo(3.2.2)nona-3,6,8-trien-2-one",C13H16O,58.4291553563925,"1H-Benzimidazole, 1-ethyl-",C9H10N2,60.9031427021221,"4-Ethyl-3-methyl-3-phenylpyrrolidine-2,5-dione, TMS (isomer 1)",C16H23NO2Si,55.0752811087322
269,16.0147,2-Acetyl-7-hydroxybenzofuran,C10H8O3,51.9705661634711,"1H-1,3-Benzimidazole, 5-methoxy-1-methyl-2-(4-morpholinylmethyl)-",C14H19N3O2,52.4109678947486,2-Acetyl-7-hydroxybenzofuran,C10H8O3,50.0700107733407
270,16.0019,"Benzene, pentamethyl-",C11H16,92.7810707944332,"Benzene, pentamethyl-",C11H16,92.7810707944332,N-Propylindan-2-amine,C12H17N,51.3309201000181
271,15.9809,No Match,,,"Isoquinoline, 1-[(3,5-dibenzyloxy)benzyl]-1,2,3,4-tetrahydro-6-methoxy-",C31H31NO3,59.4678394569933,"Isoquinoline, 1-[(3,5-dihydroxy)benzyl]-1,2,3,4-tetrahydro-6-methoxy-",C17H19NO3,57.4906300129547
272,15.9048,No Match,,,"1H-Pyrrolo[2,3-b]pyridine, 2-(1-methylethyl)-",C10H12N2,67.8296678041643,"1H-Benzimidazole, 1-ethyl-2-methyl-",C10H12N2,55.3512893714359
273,15.8904,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,86.7442422972329,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,86.7442422972329,"Benzene, 1-ethyl-4-(2-methylpropyl)-",C12H18,69.1572242930578
274,15.8829,"1-Penten-3-one, 1-(4-methoxyphenyl)-4-methyl-",C13H16O2,50.5655531284417,"2H-1-Benzopyran-2-one, 6-amino-",C9H7NO2,55.8172213627124,"1-Penten-3-one, 1-(4-methoxyphenyl)-4-methyl-",C13H16O2,50.5655531284417
275,15.8701,"1H-Indene, 1,1-dimethyl-",C11H12,65.0007553690809,"1H-Indene, 1,1-dimethyl-",C11H12,65.0007553690809,"Naphthalene, 1,2-dihydro-4-methyl-",C11H12,59.4641786270942
276,15.82,"Nonane, 2,2,4,4,6,8,8-heptamethyl-",C16H34,71.0496754876231,"Sulfurous acid, 2-ethylhexyl hexyl ester",C14H30O3S,73.7144737842596,"Heptane, 3,3,5-trimethyl-",C10H22,55.0957001068722
277,15.8133,"Naphthalene, 1,2,3,4-tetrahydro-5-methyl-",C11H14,62.8440476270644,"1-Butylbicyclo(3.2.2)nona-3,6,8-trien-2-one",C13H16O,63.2637467520913,"4-Ethyl-3-methyl-3-phenylpyrrolidine-2,5-dione (isomer 2)",C13H15NO2,50.0533867840633
278,15.7835,"1H-Indene, 2,3-dihydro-1,5,7-trimethyl-",C12H16,59.7702556353618,"Silane, methyltripropynyl-",C10H12Si,59.8294574821985,"2-Benzofurancarboxylic acid, methyl ester",C10H8O3,50.4134883264509
279,15.7761,No Match,,,"1H-Indazol-3-ol, 1-acetyl-, acetate (ester)",C11H10N2O3,56.6813797240207,"4(1H)-Pyrimidinone, tetrahydro-1-(2-(3-methyl-4-(1-methylethoxy)phenyl)ethyl)-2-thioxo-",C16H22N2O2S,55.6979918618767
280,15.7294,"Benzene, 1-(1,1-dimethylethyl)-3-ethyl-",C12H18,80.2745048213569,"Ethanone, 1-(2,3,4-trimethylphenyl)-",C11H14O,88.906287469612,"Benzene, hexamethyl-",C12H18,66.7150903453043
281,15.694,"[2,2-bis(Propan-2-yl)-1,3-dioxolan-4-yl]methanol",C10H20O3,57.2118003977198,"[2,2-bis(Propan-2-yl)-1,3-dioxolan-4-yl]methanol",C10H20O3,57.2118003977198,"2,4,5-Trifluorobenzyl alcohol, 2-methylbutyl ether",C12H15F3O,53.3493863447385
282,15.635,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,74.4329964611842,"1,3-Benzenediol, O,O'-di(2-methylbenzoyl)-",C22H18O4,85.3595002380538,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,70.3734405644795
283,15.6208,"Benzene, [1-[[1-(1-methylethyl)-3-butenyl]oxy]ethyl]-, [S-(R*,R*)]-",C15H22O,71.0545620689838,"(1H)Pyrrole-3-carbonitrile, 2-methyl-",C6H6N2,73.8365358698521,Phenyl tert-butyl ketone,C11H14O,65.3949076918666
284,15.5965,"Undecane, 2,10-dimethyl-",C13H28,75.2545032646072,"Undecane, 2,10-dimethyl-",C13H28,75.2545032646072,"Dodecane, 4-methyl-",C13H28,53.7404941025029
285,15.5672,"1H-Indene, 2,3-dihydro-4,7-dimethyl-",C11H14,71.707379792423,"1H-Indene, 2,3-dihydro-4,7-dimethyl-",C11H14,71.707379792423,"4-Ethyl-3-methyl-3-phenylpyrrolidine-2,5-dione, TMS (isomer 2)",C16H23NO2Si,61.2334695478874
286,15.5321,"Hexane, 3,3-dimethyl-",C8H18,62.0182858977059,"Hexane, 3,3-dimethyl-",C8H18,62.0182858977059,"Phthalic acid, cyclobutyl tridecyl ester",C25H38O4,51.2426266114416
287,15.5221,"Benzene, (1,3,3-trimethylnonyl)-",C18H30,50.7957408253425,"(1H)Pyrrole-3-carbonitrile, 2-methyl-",C6H6N2,73.4117890903256,"Benzene, (1,3,3-trimethylnonyl)-",C18H30,50.7957408253425
288,15.5084,"Benzene, 1,3,5-triethyl-",C12H18,63.4255525656669,"Benzene, 1,3,5-triethyl-",C12H18,63.4255525656669,"1,3-Butanedione, 1-phenyl-",C10H10O2,62.7433413864164
289,15.5027,"Benzene, 1,2,4-triethyl-",C12H18,85.6843717501473,"Benzene, 1,2,4-triethyl-",C12H18,85.6843717501473,"Disiloxane, ethylpentamethyl-",C7H20OSi2,66.5515940230146
290,15.4771,"1H-Indene, 2,3-dihydro-1,1,5-trimethyl-",C12H16,74.1267348298324,"1H-Indene, 2,3-dihydro-1,1,5-trimethyl-",C12H16,74.1267348298324,"1H-Indene, 2,3-dihydro-1,1,3-trimethyl-",C12H16,68.6263334729142
291,15.4643,"Dodecane, 5-methyl-",C13H28,69.6471638232492,"2-Ethyl-1-butanol, trifluoroacetate",C8H13F3O2,70.2534040701477,"Heptane, 3,4,5-trimethyl-",C10H22,61.8585410315297
292,15.4104,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,78.0875518587951,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,78.0875518587951,"Piperazine, 1-phenyl-",C10H14N2,61.4114851409181
293,15.368,"1H-Indene, 2,3-dihydro-1,1,3-trimethyl-",C12H16,85.2647998037393,"1H-Indene, 2,3-dihydro-1,1,3-trimethyl-",C12H16,85.2647998037393,"Benzene, 1-(1-methylethenyl)-4-(1-methylethyl)-",C12H16,69.0116652106309
294,15.3477,"Cyclopentane, 1,2,3,4,5-pentamethyl-",C10H20,61.3480295007257,"1,3-Benzenediol, o-cyclopropanecarbonyl-o'-(3-methylbut-2-enoyl)-",C15H16O4,64.8042518730465,"Cyclopentane, 1,2,3,4,5-pentamethyl-",C10H20,61.3480295007257
295,15.3349,"Benzene, pentamethyl-",C11H16,68.9913043546805,"Benzene, pentamethyl-",C11H16,68.9913043546805,"1,2-Benzenediol, O-(4-ethylbenzoyl)-O'-propargyloxycarbonyl-",C19H16O5,61.5889484278265
296,15.3141,"1,2-Benzenediol, o-(4-butylbenzoyl)-o'-(2-methylbenzoyl)-",C25H24O4,83.172455386313,"1,2-Benzenediol, o-(4-butylbenzoyl)-o'-(2-methylbenzoyl)-",C25H24O4,83.172455386313,"3-Pyridinecarbonitrile, 6-ethyl-1,2-dihydro-5-methyl-2-oxo-",C9H10N2O,58.5524773952009
297,15.2744,"2,4-Pentanedione, 3-phenyl-",C11H12O2,55.0314190380336,"l-Alanine, N-(4-ethylbenzoyl)-, isobutyl ester",C16H23NO3,62.5915851809436,"2,4-Pentanedione, 3-phenyl-",C11H12O2,52.4396755456478
298,15.2364,"2',4'-Dihydroxypropiophenone",C9H10O3,63.4895296182482,"2',4'-Dihydroxypropiophenone",C9H10O3,63.4895296182482,"2,5-Dihydroxypropiophenone",C9H10O3,58.7970362317959
299,15.231,"2',4'-Dihydroxypropiophenone",C9H10O3,52.1822517489223,"2',4'-Dihydroxypropiophenone",C9H10O3,52.1822517489223,"2,5-Dihydroxypropiophenone",C9H10O3,50.8860528843244
300,15.1796,"Dodecane, 3-methyl-",C13H28,83.206196882002,"Dodecane, 3-methyl-",C13H28,83.206196882002,"Undecane, 3,9-dimethyl-",C13H28,58.0734082418199
301,15.1576,"1,2-Benzenediol, O-(4-ethylbenzoyl)-O'-propargyloxycarbonyl-",C19H16O5,73.9247999161096,"1,2-Benzenediol, o-(2-bromopropionyl)-o'-(4-ethylbenzoyl)-",C18H17BrO4,74.724973819386,"4-Ethylbenzoic acid, 2,3-dichlorophenyl ester",C15H12Cl2O2,71.243894819037
302,15.143,"Benzene, 1,2,4-triethyl-",C12H18,81.370212336086,"Benzene, 1,2,4-triethyl-",C12H18,81.370212336086,"Ethanone, 1,1'-(1,4-phenylene)bis-",C10H10O2,54.171245866283
303,15.1348,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,78.5979530300719,"1,2-Benzenediol, O-(5-chlorovaleryl)-O-(2-methylbenzoyl)-",C19H19ClO4,81.0072267224934,"p-Toluic acid, tridec-2-ynyl ester",C21H30O2,62.3985243767527
304,15.0859,"Benzene, 2,4-dimethyl-1-(1-methylethyl)-",C11H16,69.9001765762126,"Benzene, 2,4-dimethyl-1-(1-methylethyl)-",C11H16,69.9001765762126,"Benzene, 1,4-dimethyl-2-(1-methylethyl)-",C11H16,57.2234095230975
305,15.0775,"Decane, 2,3,5-trimethyl-",C13H28,74.0126714323808,"Borane, diethyl(decyloxy)-",C14H31BO,81.1977120864518,"Undecane, 2,10-dimethyl-",C13H28,66.8436767851778
306,15.0212975465011,No Match,,,Diethyl 1-amino-1-phenylmethanephosphonate,C11H18NO3P,51.0048060015084,Diethyl 1-amino-1-phenylmethanephosphonate,C11H18NO3P,51.0048060015084
307,15.0127,"2'-Hydroxy-4',5'-dimethylacetophenone",C10H12O2,56.1689977056767,Furan-3-ylethynyltrimethylsilane,C9H12OSi,58.0893799383279,"Phthalic acid, di(2,3,6-trifluorobenzyl) ester",C22H12F6O4,53.3879168849202
308,15.0043,"Undecane, 4,8-dimethyl-",C13H28,88.2694844284338,"Undecane, 4,8-dimethyl-",C13H28,88.2694844284338,"Undecane, 4,8-dimethyl-",C13H28,58.936853490687
309,14.9878,"Undecane, 2,8-dimethyl-",C13H28,53.9442525502433,"2-Methyl-1-pentanol, pentafluoropropionate",C9H13F5O2,54.9266437479052,"Decane, 1-bromo-2-methyl-",C11H23Br,52.159915553904
310,14.9795,"Ethanone, 1-(2,3,4-trimethylphenyl)-",C11H14O,62.2063976866032,"l-Alanine, N-(p-toluoyl)-, octyl ester",C19H29NO3,78.6076602903712,"Ethanone, 1-(2,4,6-trimethylphenyl)-",C11H14O,61.6880455418831
311,14.9408,"Benzene, 1-ethyl-4-(1-methylethyl)-",C11H16,82.4524822309944,"Benzene, 1-ethyl-4-(1-methylethyl)-",C11H16,82.4524822309944,"Benzeneacetic acid, (tetrahydrofuranyl)methyl ester",C13H16O3,50.964904818287
312,14.8956,"3,3-Diethoxy-1-propyne",C7H12O2,60.5217063031351,2-Methyl-2-bromohept-6-en-3-one,C8H13BrO,62.8541253718983,"1,3-Benzenediol, o-cyclopropanecarbonyl-o'-(3-methylbut-2-enoyl)-",C15H16O4,60.0937672382418
313,14.8837,"Undecane, 2,5-dimethyl-",C13H28,86.1312674530379,"Undecane, 2,5-dimethyl-",C13H28,86.1312674530379,"Hexane, 2,2-dimethyl-",C8H18,68.7202538733265
314,14.8449,"Ethanone, 1-(2,3,4-trimethylphenyl)-",C11H14O,56.4840971772842,"l-Alanine, N-(p-toluoyl)-, octyl ester",C19H29NO3,79.6663433153175,"l-Alanine, N-(p-toluoyl)-, heptyl ester",C18H27NO3,54.5227868418651
315,14.7993,"1H-Indene, 2,3-dihydro-1,1-dimethyl-",C11H14,85.6940860115627,"1H-Indene, 2,3-dihydro-1,1-dimethyl-",C11H14,85.6940860115627,2-Benzyl-3-methoxycyclopropanecarboxylic acid,C12H14O3,51.4639534828986
316,14.7683,"2,2-Dicyclohexylbutane",C16H30,57.1297675313814,"Phosphonous acid, (1-methylethyl)-, bis[5-methyl-2-(1-methylethyl)cyclohexyl] ester",C23H45O2P,61.491224295781,Dibutyl phosphite,C8H19O3P,53.8201998311115
317,14.7601,"Benzene, 1,4-dimethyl-2-(1-methylethyl)-",C11H16,82.6267081414072,"Benzene, 1,4-dimethyl-2-(1-methylethyl)-",C11H16,82.6267081414072,"Benzene, pentamethyl-",C11H16,74.2544913644696
318,14.6919,No Match,,,"3,5-Dimethylbenzylhexylamine",C15H25N,56.776962161321,"3,5-Dimethylbenzylnonylamine",C18H31N,50.2703988316602
319,14.6753,Dodecane,C12H26,98.3180516021901,Dodecane,C12H26,98.3180516021901,Dodecane,C12H26,94.2136437392438
320,14.6574,"Benzene, 1,3,5-trimethyl-2-propyl-",C12H18,63.3560229091653,"Benzene, 1,3,5-trimethyl-2-propyl-",C12H18,63.3560229091653,"2,3-Dihydroisoindol-1-one, 3-hydroxy-2-phenethyl-",C16H15NO2,50.5903936685537
321,14.6334,Naphthalene,C10H8,95.579343255085,Naphthalene,C10H8,95.579343255085,Naphthalene,C10H8,83.4400497021268
322,14.6208,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,78.7672475716706,"3-Methylbenzoic acid, 2,5-dichlorophenyl ester",C14H10Cl2O2,80.2128963648453,"3-Methylbenzoic acid, 2,5-dichlorophenyl ester",C14H10Cl2O2,67.2187695736035
323,14.6031,"Benzene, pentamethyl-",C11H16,66.7308753847088,"Benzene, pentamethyl-",C11H16,66.7308753847088,"2-Isopropenyl-3,6-dimethylpyrazine",C9H12N2,56.020921198808
324,14.5658,"2,5-Dihydroxypropiophenone",C9H10O3,58.0505610042179,"2,5-Dihydroxypropiophenone",C9H10O3,58.0505610042179,"2,5-Dihydroxypropiophenone",C9H10O3,56.8561588044372
325,14.5571,"1H-Indene, 2,3-dihydro-4,7-dimethyl-",C11H14,84.8903347479297,"1H-Indene, 2,3-dihydro-4,7-dimethyl-",C11H14,84.8903347479297,"1H-Indene, 2,3-dihydro-4,7-dimethyl-",C11H14,69.5789625730596
326,14.5387,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,71.3751150287345,"Benzene, 1,4-dimethyl-2-(2-methylpropyl)-",C12H18,71.3751150287345,"l-Alanine, N-(p-toluoyl)-, methyl ester",C12H15NO3,64.604031777432
327,14.5174,No Match,,,Furan-3-ylethynyltrimethylsilane,C9H12OSi,67.3783812307835,"4-Pyridinamine, N,N,2,6-tetramethyl-",C9H14N2,59.4920380541151
328,14.4008,"Benzene, 1-methyl-4-(1-methylpropyl)-",C11H16,88.0233641037522,"Benzene, 1-methyl-4-(1-methylpropyl)-",C11H16,88.0233641037522,"3,5-Dimethylbenzylnonylamine",C18H31N,71.7167882081342
329,14.3726,"Benzene, 1,2-diethyl-3,4-dimethyl-",C12H18,53.2368883519455,"2H-1-Benzopyran, 3,4-dihydro-2,2-dimethyl-",C11H14O,54.5183232417266,"4-Bromobutanoic acid, 2-(1-adamantyl)ethyl ester",C16H25BrO2,50.203266025836
330,14.3654,No Match,,,"5-Bromovaleric acid, 4-nitrophenyl ester",C11H12BrNO4,54.4879856791336,"5-Bromovaleric acid, pent-2-en-4-ynyl ester",C10H13BrO2,52.3271848485833
331,14.3147,No Match,,,"L-Valine, N-(2-furoyl)-, pentadecyl ester",C25H43NO4,59.0504306086316,"L-Valine, N-(2-furoyl)-, octadecyl ester",C28H49NO4,57.5375863395626
332,14.3097,"Benzene, pentamethyl-",C11H16,58.1122624690952,"Benzene, pentamethyl-",C11H16,58.1122624690952,"4-Ethylbenzoic acid, oct-3-en-2-yl ester",C17H24O2,50.5633910943041
